t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
0.00000,,,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,0.00000,,,,,none
0.00417,60.00006,55.23570,1.00593,-0.00737,-0.00051,0.00031,0.15068,0.37500,45.00000,125.13930,1.35876,0.90846,0.00003,0.00000,0.00000,0.35000,0.00000,none
0.00833,60.00024,55.18634,1.01193,-0.01469,-0.00101,0.00125,0.30015,0.75000,45.00000,125.56366,1.36317,0.90118,0.00010,0.00000,0.00000,0.35000,0.00000,none
0.01250,60.00054,55.13692,1.01800,-0.02197,-0.00150,0.00281,0.44842,1.12500,45.00000,125.98808,1.36758,0.89397,0.00023,0.00000,0.00000,0.35000,0.00000,none
0.01667,60.00096,55.08744,1.02413,-0.02919,-0.00199,0.00499,0.59548,1.50000,45.00000,126.41256,1.36982,0.88554,0.00042,0.00000,0.00000,0.35000,0.00000,none
0.02083,60.00149,55.03800,1.03032,-0.03634,-0.00247,0.00777,0.74092,1.87500,45.00000,126.83700,1.37200,0.87713,0.00065,0.00000,0.00000,0.35000,0.00000,none
0.02500,60.00214,54.98860,1.03657,-0.04344,-0.00293,0.01116,0.88474,2.25000,45.00000,127.26140,1.37418,0.86880,0.00093,0.00000,0.00000,0.35000,0.00000,none
0.02917,60.00289,54.93923,1.04287,-0.05047,-0.00339,0.01514,1.02696,2.62500,45.00000,127.68577,1.37635,0.86054,0.00126,0.00000,0.00000,0.35000,0.00000,none
0.03333,60.00375,54.88991,1.04922,-0.05744,-0.00383,0.01971,1.16759,3.00000,45.00000,128.11009,1.37799,0.85203,0.00164,0.00000,0.00000,0.35000,0.00000,none
0.03750,60.00472,54.84066,1.05562,-0.06434,-0.00427,0.02487,1.30653,3.37500,45.00000,128.53434,1.37808,0.84268,0.00207,0.00000,0.00000,0.35000,0.00000,none
0.04167,60.00579,54.79154,1.06207,-0.07116,-0.00469,0.03060,1.44348,3.75000,45.00000,128.95846,1.37817,0.83342,0.00255,0.00000,0.00000,0.35000,0.00000,none
0.04583,60.00696,54.74254,1.06856,-0.07791,-0.00511,0.03689,1.57847,4.12500,45.00000,129.38246,1.37827,0.82424,0.00307,0.00000,0.00000,0.35000,0.00000,none
0.05000,60.00823,54.69368,1.07509,-0.08458,-0.00551,0.04375,1.71153,4.50000,45.00000,129.80632,1.37836,0.81515,0.00365,0.00000,0.00000,0.35000,0.00000,none
0.05417,60.00959,54.64494,1.08166,-0.09118,-0.00591,0.05115,1.84266,4.87500,45.00000,130.23006,1.37758,0.80563,0.00426,0.00000,0.00000,0.35000,0.00000,none
0.05833,60.01105,54.59636,1.08827,-0.09769,-0.00629,0.05910,1.97170,5.25000,45.00000,130.65364,1.37608,0.79578,0.00493,0.00000,0.00000,0.35000,0.00000,none
0.06250,60.01259,54.54797,1.09491,-0.10412,-0.00666,0.06758,2.09853,5.62500,45.00000,131.07703,1.37458,0.78602,0.00563,0.00000,0.00000,0.35000,0.00000,none
0.06667,60.01422,54.49977,1.10159,-0.11047,-0.00702,0.07658,2.22318,6.00000,45.00000,131.50023,1.37307,0.77637,0.00638,0.00000,0.00000,0.35000,0.00000,none
0.07083,60.01594,54.45175,1.10830,-0.11673,-0.00736,0.08610,2.34567,6.37500,45.00000,131.92325,1.37157,0.76682,0.00718,0.00000,0.00000,0.35000,0.00000,none
0.07500,60.01774,54.40390,1.11505,-0.12291,-0.00770,0.09613,2.46603,6.75000,45.00000,132.34610,1.36889,0.75668,0.00801,0.00000,0.00000,0.35000,0.00000,none
0.07917,60.01961,54.35629,1.12182,-0.12900,-0.00802,0.10665,2.58401,7.12500,45.00000,132.76871,1.36594,0.74649,0.00889,0.00000,0.00000,0.35000,0.00000,none
0.08333,60.02157,54.30891,1.12863,-0.13499,-0.00833,0.11766,2.69960,7.50000,45.00000,133.19109,1.36300,0.73642,0.00980,0.00000,0.00000,0.35000,0.00000,none
0.08750,60.02359,54.26175,1.13546,-0.14089,-0.00863,0.12914,2.81284,7.87500,45.00000,133.61325,1.36006,0.72647,0.01076,0.00000,0.00000,0.35000,0.00000,none
0.09167,60.02569,54.21481,1.14232,-0.14671,-0.00892,0.14109,2.92374,8.25000,45.00000,134.03519,1.35700,0.71656,0.01176,0.00000,0.00000,0.35000,0.00000,none
0.09583,60.02785,54.16812,1.14920,-0.15243,-0.00920,0.15350,3.03231,8.62500,45.00000,134.45688,1.35262,0.70600,0.01279,0.00000,0.00000,0.35000,0.00000,none
0.10000,60.03008,54.12170,1.15611,-0.15805,-0.00946,0.16636,3.13829,9.00000,45.00000,134.87830,1.34825,0.69558,0.01386,0.00000,0.00000,0.35000,0.00000,none
0.10417,60.03236,54.07557,1.16303,-0.16357,-0.00971,0.17965,3.24173,9.37500,45.00000,135.29943,1.34387,0.68528,0.01497,0.00000,0.00000,0.35000,0.00000,none
0.10833,60.03471,54.02972,1.16998,-0.16900,-0.00995,0.19337,3.34265,9.75000,45.00000,135.72028,1.33950,0.67511,0.01611,0.00000,0.00000,0.35000,0.00000,none
0.11250,60.03711,53.98416,1.17693,-0.17433,-0.01018,0.20750,3.44109,10.12500,45.00000,136.14084,1.33469,0.66482,0.01729,0.00000,0.00000,0.35000,0.00000,none
0.11667,60.03957,53.93890,1.18391,-0.17956,-0.01040,0.22204,3.53696,10.50000,45.00000,136.56110,1.32899,0.65415,0.01850,0.00000,0.00000,0.35000,0.00000,none
0.12083,60.04208,53.89398,1.19089,-0.18469,-0.01060,0.23697,3.63012,10.87500,45.00000,136.98102,1.32329,0.64363,0.01975,0.00000,0.00000,0.35000,0.00000,none
0.12500,60.04463,53.84940,1.19787,-0.18972,-0.01079,0.25228,3.72061,11.25000,45.00000,137.40060,1.31760,0.63325,0.02102,0.00000,0.00000,0.35000,0.00000,none
0.12917,60.04723,53.80516,1.20487,-0.19465,-0.01097,0.26797,3.80847,11.62500,45.00000,137.81984,1.31191,0.62301,0.02233,0.00000,0.00000,0.35000,0.00000,none
0.13333,60.04987,53.76126,1.21187,-0.19948,-0.01114,0.28402,3.89371,12.00000,45.00000,138.23874,1.30546,0.61249,0.02367,0.00000,0.00000,0.35000,0.00000,none
0.13750,60.05255,53.71774,1.21886,-0.20421,-0.01130,0.30041,3.97620,12.37500,45.00000,138.65726,1.29845,0.60180,0.02503,0.00000,0.00000,0.35000,0.00000,none
0.14167,60.05526,53.67460,1.22586,-0.20883,-0.01145,0.31714,4.05588,12.75000,45.00000,139.07540,1.29144,0.59126,0.02643,0.00000,0.00000,0.35000,0.00000,none
0.14583,60.05801,53.63185,1.23285,-0.21334,-0.01158,0.33420,4.13276,13.12500,45.00000,139.49315,1.28443,0.58088,0.02785,0.00000,0.00000,0.35000,0.00000,none
0.15000,60.06079,53.58949,1.23984,-0.21776,-0.01171,0.35158,4.20690,13.50000,45.00000,139.91051,1.27743,0.57065,0.02930,0.00000,0.00000,0.35000,0.00000,none
0.15417,60.06360,53.54751,1.24682,-0.22207,-0.01182,0.36926,4.27831,13.87500,45.00000,140.32749,1.26948,0.56005,0.03077,0.00000,0.00000,0.35000,0.00000,none
0.15833,60.06643,53.50595,1.25379,-0.22628,-0.01192,0.38723,4.34683,14.25000,45.00000,140.74405,1.26126,0.54947,0.03227,0.00000,0.00000,0.35000,0.00000,none
0.16250,60.06929,53.46482,1.26074,-0.23038,-0.01201,0.40547,4.41245,14.62500,45.00000,141.16018,1.25306,0.53906,0.03379,0.00000,0.00000,0.35000,0.00000,none
0.16667,60.07217,53.42412,1.26769,-0.23438,-0.01209,0.42399,4.47520,15.00000,45.00000,141.57588,1.24486,0.52881,0.03533,0.00000,0.00000,0.35000,0.00000,none
0.17083,60.07506,53.38385,1.27461,-0.23827,-0.01216,0.44276,4.53512,15.37500,45.00000,141.99115,1.23667,0.51872,0.03690,0.00000,0.00000,0.35000,0.00000,none
0.17500,60.07797,53.34399,1.28153,-0.24206,-0.01222,0.46178,4.59224,15.75000,45.00000,142.40601,1.22734,0.50819,0.03848,0.00000,0.00000,0.35000,0.00000,none
0.17917,60.08089,53.30461,1.28841,-0.24575,-0.01227,0.48103,4.64635,16.12500,45.00000,142.82039,1.21799,0.49782,0.04009,0.00000,0.00000,0.35000,0.00000,none
0.18333,60.08383,53.26568,1.29528,-0.24933,-0.01231,0.50049,4.69751,16.50000,45.00000,143.23432,1.20865,0.48762,0.04171,0.00000,0.00000,0.35000,0.00000,none
0.18750,60.08677,53.22722,1.30212,-0.25280,-0.01234,0.52017,4.74573,16.87500,45.00000,143.64778,1.19932,0.47760,0.04335,0.00000,0.00000,0.35000,0.00000,none
0.19167,60.08972,53.18922,1.30894,-0.25618,-0.01236,0.54003,4.79107,17.25000,45.00000,144.06078,1.18984,0.46767,0.04500,0.00000,0.00000,0.35000,0.00000,none
0.19583,60.09267,53.15169,1.31572,-0.25945,-0.01237,0.56009,4.83351,17.62500,45.00000,144.47331,1.17946,0.45745,0.04667,0.00000,0.00000,0.35000,0.00000,none
0.20000,60.09563,53.11466,1.32248,-0.26262,-0.01237,0.58031,4.87291,18.00000,45.00000,144.88534,1.16910,0.44741,0.04836,0.00000,0.00000,0.35000,0.00000,none
0.20417,60.09858,53.07812,1.32919,-0.26569,-0.01237,0.60069,4.90933,18.37500,45.00000,145.29688,1.15875,0.43754,0.05006,0.00000,0.00000,0.35000,0.00000,none
0.20833,60.10153,53.04208,1.33588,-0.26865,-0.01235,0.62121,4.94278,18.75000,45.00000,145.70792,1.14841,0.42786,0.05177,0.00000,0.00000,0.35000,0.00000,none
0.21250,60.10448,53.00653,1.34253,-0.27152,-0.01233,0.64187,4.97332,19.12500,45.00000,146.11847,1.13780,0.41822,0.05349,0.00000,0.00000,0.35000,0.00000,none
0.21667,60.10742,52.97148,1.34913,-0.27428,-0.01230,0.66265,5.00090,19.50000,45.00000,146.52852,1.12651,0.40842,0.05522,0.00000,0.00000,0.35000,0.00000,none
0.22083,60.11035,52.93696,1.35570,-0.27695,-0.01226,0.68354,5.02545,19.87500,45.00000,146.93804,1.11524,0.39880,0.05696,0.00000,0.00000,0.35000,0.00000,none
0.22500,60.11327,52.90296,1.36222,-0.27951,-0.01221,0.70452,5.04700,20.25000,45.00000,147.34704,1.10398,0.38937,0.05871,0.00000,0.00000,0.35000,0.00000,none
0.22917,60.11618,52.86948,1.36869,-0.28198,-0.01216,0.72559,5.06558,20.62500,45.00000,147.75552,1.09273,0.38011,0.06047,0.00000,0.00000,0.35000,0.00000,none
0.23333,60.11907,52.83651,1.37512,-0.28435,-0.01210,0.74673,5.08124,21.00000,45.00000,148.16349,1.08114,0.37088,0.06223,0.00000,0.00000,0.35000,0.00000,none
0.23750,60.12195,52.80408,1.38150,-0.28662,-0.01203,0.76793,5.09393,21.37500,45.00000,148.57092,1.06903,0.36158,0.06399,0.00000,0.00000,0.35000,0.00000,none
0.24167,60.12482,52.77219,1.38782,-0.28880,-0.01196,0.78917,5.10360,21.75000,45.00000,148.97781,1.05694,0.35246,0.06576,0.00000,0.00000,0.35000,0.00000,none
0.24583,60.12766,52.74084,1.39410,-0.29088,-0.01188,0.81045,5.11028,22.12500,45.00000,149.38416,1.04487,0.34353,0.06754,0.00000,0.00000,0.35000,0.00000,none
0.25000,60.13049,52.71004,1.40031,-0.29287,-0.01179,0.83175,5.11402,22.50000,45.00000,149.78996,1.03281,0.33479,0.06931,0.00000,0.00000,0.35000,0.00000,none
0.25417,60.13329,52.67977,1.40647,-0.29477,-0.01170,0.85306,5.11484,22.87500,45.00000,150.19523,1.02039,0.32606,0.07109,0.00000,0.00000,0.35000,0.00000,none
0.25833,60.13607,52.65005,1.41257,-0.29657,-0.01160,0.87437,5.11271,23.25000,45.00000,150.59995,1.00760,0.31734,0.07286,0.00000,0.00000,0.35000,0.00000,none
0.26250,60.13883,52.62089,1.41861,-0.29828,-0.01150,0.89566,5.10760,23.62500,45.00000,151.00411,0.99482,0.30881,0.07464,0.00000,0.00000,0.35000,0.00000,none
0.26667,60.14156,52.59229,1.42459,-0.29991,-0.01139,0.91693,5.09955,24.00000,45.00000,151.40771,0.98206,0.30046,0.07641,0.00000,0.00000,0.35000,0.00000,none
0.27083,60.14427,52.56424,1.43050,-0.30144,-0.01128,0.93815,5.08859,24.37500,45.00000,151.81076,0.96932,0.29229,0.07818,0.00000,0.00000,0.35000,0.00000,none
0.27500,60.14694,52.53675,1.43635,-0.30289,-0.01116,0.95933,5.07475,24.75000,45.00000,152.21325,0.95624,0.28416,0.07994,0.00000,0.00000,0.35000,0.00000,none
0.27917,60.14959,52.50982,1.44213,-0.30425,-0.01104,0.98044,5.05802,25.12500,45.00000,152.61518,0.94288,0.27609,0.08170,0.00000,0.00000,0.35000,0.00000,none
0.28333,60.15221,52.48346,1.44784,-0.30552,-0.01092,1.00147,5.03836,25.50000,45.00000,153.01654,0.92953,0.26819,0.08346,0.00000,0.00000,0.35000,0.00000,none
0.28750,60.15481,52.45768,1.45348,-0.30671,-0.01079,1.02242,5.01582,25.87500,45.00000,153.41732,0.91621,0.26048,0.08520,0.00000,0.00000,0.35000,0.00000,none
0.29167,60.15737,52.43245,1.45905,-0.30782,-0.01066,1.04326,4.99044,26.25000,45.00000,153.81755,0.90290,0.25295,0.08694,0.00000,0.00000,0.35000,0.00000,none
0.29583,60.15989,52.40780,1.46454,-0.30885,-0.01053,1.06400,4.96225,26.62500,45.00000,154.21720,0.88931,0.24548,0.08867,0.00000,0.00000,0.35000,0.00000,none
0.30000,60.16239,52.38371,1.46996,-0.30979,-0.01039,1.08461,4.93123,27.00000,45.00000,154.61629,0.87550,0.23809,0.09038,0.00000,0.00000,0.35000,0.00000,none
0.30417,60.16485,52.36021,1.47530,-0.31066,-0.01025,1.10509,4.89737,27.37500,45.00000,155.01479,0.86170,0.23088,0.09209,0.00000,0.00000,0.35000,0.00000,none
0.30833,60.16729,52.33728,1.48056,-0.31145,-0.01011,1.12542,4.86072,27.75000,45.00000,155.41272,0.84793,0.22385,0.09378,0.00000,0.00000,0.35000,0.00000,none
0.31250,60.16968,52.31493,1.48574,-0.31216,-0.00997,1.14559,4.82131,28.12500,45.00000,155.81007,0.83417,0.21699,0.09547,0.00000,0.00000,0.35000,0.00000,none
0.31667,60.17204,52.29316,1.49085,-0.31279,-0.00982,1.16559,4.77916,28.50000,45.00000,156.20684,0.82023,0.21023,0.09713,0.00000,0.00000,0.35000,0.00000,none
0.32083,60.17437,52.27196,1.49586,-0.31336,-0.00968,1.18541,4.73429,28.87500,45.00000,156.60304,0.80611,0.20357,0.09878,0.00000,0.00000,0.35000,0.00000,none
0.32500,60.17667,52.25135,1.50080,-0.31384,-0.00953,1.20504,4.68669,29.25000,45.00000,156.99865,0.79201,0.19708,0.10042,0.00000,0.00000,0.35000,0.00000,none
0.32917,60.17892,52.23132,1.50564,-0.31426,-0.00939,1.22446,4.63640,29.62500,45.00000,157.39368,0.77794,0.19076,0.10204,0.00000,0.00000,0.35000,0.00000,none
0.33333,60.18115,52.21188,1.51040,-0.31461,-0.00924,1.24367,4.58345,30.00000,45.00000,157.78812,0.76388,0.18460,0.10364,0.00000,0.00000,0.35000,0.00000,none
0.33750,60.18334,52.19301,1.51508,-0.31488,-0.00909,1.26265,4.52788,30.37500,45.00000,158.18199,0.74970,0.17857,0.10522,0.00000,0.00000,0.35000,0.00000,none
0.34167,60.18549,52.17473,1.51966,-0.31509,-0.00895,1.28139,4.46969,30.75000,45.00000,158.57527,0.73536,0.17264,0.10678,0.00000,0.00000,0.35000,0.00000,none
0.34583,60.18761,52.15704,1.52415,-0.31524,-0.00880,1.29989,4.40890,31.12500,45.00000,158.96796,0.72105,0.16687,0.10832,0.00000,0.00000,0.35000,0.00000,none
0.35000,60.18969,52.13994,1.52855,-0.31532,-0.00866,1.31813,4.34553,31.50000,45.00000,159.36006,0.70676,0.16126,0.10984,0.00000,0.00000,0.35000,0.00000,none
0.35417,60.19174,52.12343,1.53286,-0.31533,-0.00851,1.33610,4.27962,31.87500,45.00000,159.75157,0.69249,0.15581,0.11134,0.00000,0.00000,0.35000,0.00000,none
0.35833,60.19376,52.10750,1.53707,-0.31528,-0.00837,1.35379,4.21121,32.25000,45.00000,160.14250,0.67818,0.15050,0.11282,0.00000,0.00000,0.35000,0.00000,none
0.36250,60.19574,52.09216,1.54118,-0.31517,-0.00823,1.37119,4.14031,32.62500,45.00000,160.53284,0.66377,0.14530,0.11427,0.00000,0.00000,0.35000,0.00000,none
0.36667,60.19769,52.07742,1.54520,-0.31500,-0.00809,1.38828,4.06694,33.00000,45.00000,160.92258,0.64939,0.14026,0.11569,0.00000,0.00000,0.35000,0.00000,none
0.37083,60.19960,52.06326,1.54911,-0.31477,-0.00795,1.40507,3.99113,33.37500,45.00000,161.31174,0.63503,0.13537,0.11709,0.00000,0.00000,0.35000,0.00000,none
0.37500,60.20148,52.04970,1.55293,-0.31449,-0.00781,1.42154,3.91292,33.75000,45.00000,161.70030,0.62069,0.13063,0.11846,0.00000,0.00000,0.35000,0.00000,none
0.37917,60.20333,52.03673,1.55665,-0.31415,-0.00768,1.43768,3.83234,34.12500,45.00000,162.08827,0.60636,0.12603,0.11981,0.00000,0.00000,0.35000,0.00000,none
0.38333,60.20515,52.02434,1.56027,-0.31375,-0.00755,1.45347,3.74941,34.50000,45.00000,162.47566,0.59199,0.12156,0.12112,0.00000,0.00000,0.35000,0.00000,none
0.38750,60.20693,52.01256,1.56378,-0.31330,-0.00742,1.46892,3.66417,34.87500,45.00000,162.86244,0.57765,0.11723,0.12241,0.00000,0.00000,0.35000,0.00000,none
0.39167,60.20869,52.00136,1.56719,-0.31280,-0.00729,1.48400,3.57663,35.25000,45.00000,163.24864,0.56333,0.11304,0.12367,0.00000,0.00000,0.35000,0.00000,none
0.39583,60.21042,51.99076,1.57049,-0.31225,-0.00717,1.49872,3.48685,35.62500,45.00000,163.63424,0.54903,0.10899,0.12489,0.00000,0.00000,0.35000,0.00000,none
0.40000,60.21211,51.98075,1.57369,-0.31164,-0.00705,1.51305,3.39483,36.00000,45.00000,164.01925,0.53476,0.10507,0.12609,0.00000,0.00000,0.35000,0.00000,none
0.40417,60.21378,51.97133,1.57678,-0.31099,-0.00694,1.52700,3.30062,36.37500,45.00000,164.40367,0.52056,0.10130,0.12725,0.00000,0.00000,0.35000,0.00000,none
0.40833,60.21543,51.96250,1.57977,-0.31029,-0.00683,1.54055,3.20426,36.75000,45.00000,164.78750,0.50638,0.09766,0.12838,0.00000,0.00000,0.35000,0.00000,none
0.41250,60.21704,51.95425,1.58265,-0.30955,-0.00672,1.55370,3.10577,37.12500,45.00000,165.17075,0.49223,0.09414,0.12947,0.00000,0.00000,0.35000,0.00000,none
0.41667,60.21864,51.94659,1.58542,-0.30876,-0.00662,1.56643,3.00518,37.50000,45.00000,165.55341,0.47809,0.09075,0.13054,0.00000,0.00000,0.35000,0.00000,none
0.42083,60.22020,51.93952,1.58808,-0.30793,-0.00652,1.57874,2.90253,37.87500,45.00000,165.93548,0.46398,0.08748,0.13156,0.00000,0.00000,0.35000,0.00000,none
0.42500,60.22175,51.93304,1.59063,-0.30706,-0.00643,1.59061,2.79784,38.25000,45.00000,166.31696,0.45003,0.08436,0.13255,0.00000,0.00000,0.35000,0.00000,none
0.42917,60.22327,51.92714,1.59307,-0.30614,-0.00634,1.60205,2.69117,38.62500,45.00000,166.69786,0.43613,0.08137,0.13350,0.00000,0.00000,0.35000,0.00000,none
0.43333,60.22478,51.92181,1.59541,-0.30519,-0.00626,1.61304,2.58254,39.00000,45.00000,167.07819,0.42225,0.07848,0.13442,0.00000,0.00000,0.35000,0.00000,none
0.43750,60.22626,51.91706,1.59763,-0.30419,-0.00618,1.62357,2.47198,39.37500,45.00000,167.45794,0.40839,0.07571,0.13530,0.00000,0.00000,0.35000,0.00000,none
0.44167,60.22773,51.91290,1.59974,-0.30316,-0.00611,1.63363,2.35953,39.75000,45.00000,167.83710,0.39455,0.07306,0.13614,0.00000,0.00000,0.35000,0.00000,none
0.44583,60.22918,51.90931,1.60174,-0.30210,-0.00604,1.64322,2.24520,40.12500,45.00000,168.21569,0.38088,0.07053,0.13694,0.00000,0.00000,0.35000,0.00000,none
0.45000,60.23061,51.90629,1.60363,-0.30099,-0.00598,1.65234,2.12905,40.50000,45.00000,168.59371,0.36736,0.06814,0.13769,0.00000,0.00000,0.35000,0.00000,none
0.45417,60.23203,51.90384,1.60542,-0.29986,-0.00592,1.66096,2.01113,40.87500,45.00000,168.97116,0.35385,0.06584,0.13841,0.00000,0.00000,0.35000,0.00000,none
0.45833,60.23344,51.90196,1.60709,-0.29869,-0.00587,1.66909,1.89146,41.25000,45.00000,169.34804,0.34036,0.06364,0.13909,0.00000,0.00000,0.35000,0.00000,none
0.46250,60.23484,51.90064,1.60864,-0.29749,-0.00583,1.67672,1.77006,41.62500,45.00000,169.72436,0.32690,0.06155,0.13973,0.00000,0.00000,0.35000,0.00000,none
0.46667,60.23622,51.89989,1.61009,-0.29626,-0.00579,1.68384,1.64696,42.00000,45.00000,170.10011,0.31356,0.05956,0.14032,0.00000,0.00000,0.35000,0.00000,none
0.47083,60.23760,51.89971,1.61143,-0.29499,-0.00576,1.69044,1.52221,42.37500,45.00000,170.47529,0.30052,0.05771,0.14087,0.00000,0.00000,0.35000,0.00000,none
0.47500,60.23897,51.90007,1.61265,-0.29370,-0.00573,1.69652,1.39587,42.75000,45.00000,170.84993,0.28751,0.05595,0.14138,0.00000,0.00000,0.35000,0.00000,none
0.47917,60.24034,51.90099,1.61377,-0.29239,-0.00571,1.70207,1.26796,43.12500,45.00000,171.22401,0.27452,0.05428,0.14184,0.00000,0.00000,0.35000,0.00000,none
0.48333,60.24170,51.90246,1.61477,-0.29104,-0.00570,1.70708,1.13851,43.50000,45.00000,171.59754,0.26155,0.05269,0.14226,0.00000,0.00000,0.35000,0.00000,none
0.48750,60.24306,51.90448,1.61567,-0.28968,-0.00569,1.71155,1.00755,43.87500,45.00000,171.97052,0.24859,0.05119,0.14263,0.00000,0.00000,0.35000,0.00000,none
0.49167,60.24442,51.90705,1.61645,-0.28828,-0.00570,1.71548,0.87509,44.25000,45.00000,172.34295,0.23607,0.05006,0.14296,0.00000,0.00000,0.35000,0.00000,none
0.49583,60.24578,51.91016,1.61712,-0.28687,-0.00570,1.71884,0.74126,44.62500,45.00000,172.71484,0.22361,0.04903,0.14324,0.00000,0.00000,0.35000,0.00000,none
0.50000,60.24715,51.91381,1.61769,-0.28543,-0.00572,1.72165,0.60608,45.00000,45.00000,173.08619,0.21116,0.04807,0.14347,0.00000,0.00000,0.35000,0.00000,none
0.50417,60.24851,51.91799,1.61814,-0.28397,-0.00574,1.72389,0.46959,45.00000,45.00000,173.08201,0.21130,0.04808,0.14366,0.00000,0.00000,0.35000,0.00000,none
0.50833,60.24989,51.92212,1.61859,-0.28253,-0.00576,1.72556,0.33353,45.00000,45.00000,173.07788,0.21144,0.04809,0.14380,0.00000,0.00000,0.35000,0.00000,none
0.51250,60.25126,51.92618,1.61904,-0.28111,-0.00578,1.72667,0.19789,45.00000,45.00000,173.07382,0.21158,0.04810,0.14389,0.00000,0.00000,0.35000,0.00000,none
0.51667,60.25265,51.93019,1.61950,-0.27971,-0.00580,1.72721,0.06268,45.00000,45.00000,173.06981,0.21171,0.04811,0.14393,0.00000,0.00000,0.35000,0.00000,none
0.52083,60.25403,51.93413,1.61995,-0.27833,-0.00581,1.72719,-0.07209,45.00000,45.00000,173.06587,0.21184,0.04812,0.14393,0.00000,0.00000,0.35000,0.00000,none
0.52500,60.25542,51.93801,1.62041,-0.27696,-0.00582,1.72661,-0.20642,45.00000,45.00000,173.06199,0.21197,0.04813,0.14388,0.00000,0.00000,0.35000,0.00000,none
0.52917,60.25681,51.94184,1.62086,-0.27561,-0.00583,1.72548,-0.34031,45.00000,45.00000,173.05816,0.21210,0.04814,0.14379,0.00000,0.00000,0.35000,0.00000,none
0.53333,60.25820,51.94560,1.62132,-0.27428,-0.00584,1.72378,-0.47375,45.00000,45.00000,173.05440,0.21223,0.04815,0.14365,0.00000,0.00000,0.35000,0.00000,none
0.53750,60.25960,51.94931,1.62177,-0.27297,-0.00585,1.72153,-0.60675,45.00000,45.00000,173.05069,0.21235,0.04816,0.14346,0.00000,0.00000,0.35000,0.00000,none
0.54167,60.26100,51.95297,1.62223,-0.27167,-0.00585,1.71872,-0.73929,45.00000,45.00000,173.04703,0.21247,0.04817,0.14323,0.00000,0.00000,0.35000,0.00000,none
0.54583,60.26239,51.95656,1.62269,-0.27039,-0.00586,1.71537,-0.87138,45.00000,45.00000,173.04344,0.21259,0.04818,0.14295,0.00000,0.00000,0.35000,0.00000,none
0.55000,60.26379,51.96011,1.62314,-0.26913,-0.00586,1.71146,-1.00301,45.00000,45.00000,173.03989,0.21271,0.04819,0.14262,0.00000,0.00000,0.35000,0.00000,none
0.55417,60.26519,51.96359,1.62360,-0.26788,-0.00586,1.70701,-1.13418,45.00000,45.00000,173.03641,0.21283,0.04820,0.14225,0.00000,0.00000,0.35000,0.00000,none
0.55833,60.26659,51.96703,1.62406,-0.26665,-0.00586,1.70201,-1.26489,45.00000,45.00000,173.03297,0.21294,0.04821,0.14183,0.00000,0.00000,0.35000,0.00000,none
0.56250,60.26799,51.97041,1.62452,-0.26543,-0.00585,1.69647,-1.39513,45.00000,45.00000,173.02959,0.21306,0.04821,0.14137,0.00000,0.00000,0.35000,0.00000,none
0.56667,60.26938,51.97373,1.62497,-0.26423,-0.00585,1.69039,-1.52490,45.00000,45.00000,173.02627,0.21317,0.04822,0.14087,0.00000,0.00000,0.35000,0.00000,none
0.57083,60.27078,51.97701,1.62543,-0.26304,-0.00584,1.68376,-1.65419,45.00000,45.00000,173.02299,0.21328,0.04823,0.14031,0.00000,0.00000,0.35000,0.00000,none
0.57500,60.27217,51.98023,1.62589,-0.26187,-0.00584,1.67660,-1.78301,45.00000,45.00000,173.01977,0.21339,0.04824,0.13972,0.00000,0.00000,0.35000,0.00000,none
0.57917,60.27357,51.98340,1.62635,-0.26071,-0.00583,1.66891,-1.91134,45.00000,45.00000,173.01660,0.21349,0.04825,0.13908,0.00000,0.00000,0.35000,0.00000,none
0.58333,60.27496,51.98652,1.62681,-0.25957,-0.00582,1.66067,-2.03919,45.00000,45.00000,173.01348,0.21360,0.04825,0.13839,0.00000,0.00000,0.35000,0.00000,none
0.58750,60.27634,51.98959,1.62727,-0.25844,-0.00581,1.65191,-2.16656,45.00000,45.00000,173.01041,0.21370,0.04826,0.13766,0.00000,0.00000,0.35000,0.00000,none
0.59167,60.27773,51.99260,1.62773,-0.25733,-0.00580,1.64262,-2.29344,45.00000,45.00000,173.00740,0.21380,0.04827,0.13689,0.00000,0.00000,0.35000,0.00000,none
0.59583,60.27911,51.99557,1.62819,-0.25622,-0.00578,1.63280,-2.41982,45.00000,45.00000,173.00443,0.21390,0.04828,0.13607,0.00000,0.00000,0.35000,0.00000,none
0.60000,60.28049,51.99850,1.62865,-0.25514,-0.00577,1.62246,-2.54571,45.00000,45.00000,173.00150,0.21400,0.04828,0.13520,0.00000,0.00000,0.35000,0.00000,none
0.60417,60.28187,52.00137,1.62911,-0.25406,-0.00575,1.61159,-2.67110,45.00000,45.00000,172.99863,0.21410,0.04829,0.13430,0.00000,0.00000,0.35000,0.00000,none
0.60833,60.28324,52.00419,1.62958,-0.25300,-0.00574,1.60020,-2.79599,45.00000,45.00000,172.99581,0.21419,0.04830,0.13335,0.00000,0.00000,0.35000,0.00000,none
0.61250,60.28460,52.00697,1.63004,-0.25195,-0.00572,1.58829,-2.92038,45.00000,45.00000,172.99303,0.21428,0.04831,0.13236,0.00000,0.00000,0.35000,0.00000,none
