t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
0.00000,,,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,0.00000,,,,,none
0.00417,90.00070,82.85276,1.00023,-0.02405,-0.00582,0.00097,0.46375,0.37500,60.00000,97.52224,0.44633,3.04049,0.00008,0.00000,0.00000,0.00000,0.00000,none
0.00833,90.00277,82.83125,1.00062,-0.04745,-0.01150,0.00386,0.92475,0.75000,60.00000,97.91875,0.47101,3.04590,0.00032,0.00000,0.00000,0.00000,0.00000,none
0.01250,90.00617,82.81057,1.00114,-0.07022,-0.01702,0.00867,1.38291,1.12500,60.00000,98.31443,0.49591,3.05217,0.00072,0.00000,0.00000,0.00000,0.00000,none
0.01667,90.01088,82.79081,1.00177,-0.09237,-0.02240,0.01538,1.83841,1.50000,60.00000,98.70919,0.52083,3.05798,0.00128,0.00000,0.00000,0.00000,0.00000,none
0.02083,90.01685,82.77207,1.00250,-0.11392,-0.02763,0.02399,2.29123,1.87500,60.00000,99.10293,0.54568,3.06300,0.00200,0.00000,0.00000,0.00000,0.00000,none
0.02500,90.02406,82.75444,1.00331,-0.13487,-0.03272,0.03447,2.74127,2.25000,60.00000,99.49556,0.57046,3.06730,0.00287,0.00000,0.00000,0.00000,0.00000,none
0.02917,90.03246,82.73800,1.00418,-0.15523,-0.03768,0.04683,3.18848,2.62500,60.00000,99.88700,0.59517,3.07096,0.00390,0.00000,0.00000,0.00000,0.00000,none
0.03333,90.04203,82.72282,1.00510,-0.17502,-0.04250,0.06104,3.63280,3.00000,60.00000,100.27718,0.61989,3.07453,0.00509,0.00000,0.00000,0.00000,0.00000,none
0.03750,90.05274,82.70896,1.00607,-0.19423,-0.04718,0.07710,4.07427,3.37500,60.00000,100.66604,0.64457,3.07773,0.00642,0.00000,0.00000,0.00000,0.00000,none
0.04167,90.06455,82.69647,1.00705,-0.21288,-0.05173,0.09499,4.51286,3.75000,60.00000,101.05353,0.66916,3.08041,0.00792,0.00000,0.00000,0.00000,0.00000,none
0.04583,90.07743,82.68541,1.00806,-0.23098,-0.05615,0.11470,4.94853,4.12500,60.00000,101.43959,0.69367,3.08262,0.00956,0.00000,0.00000,0.00000,0.00000,none
0.05000,90.09135,82.67580,1.00907,-0.24853,-0.06045,0.13622,5.38127,4.50000,60.00000,101.82420,0.71808,3.08440,0.01135,0.00000,0.00000,0.00000,0.00000,none
0.05417,90.10628,82.66768,1.01008,-0.26554,-0.06461,0.15954,5.81104,4.87500,60.00000,102.20732,0.74233,3.08553,0.01330,0.00000,0.00000,0.00000,0.00000,none
0.05833,90.12218,82.66108,1.01108,-0.28203,-0.06865,0.18465,6.23779,5.25000,60.00000,102.58892,0.76643,3.08611,0.01539,0.00000,0.00000,0.00000,0.00000,none
0.06250,90.13904,82.65517,1.01215,-0.29829,-0.07255,0.21152,6.66146,5.62500,60.00000,102.96983,0.79049,3.08638,0.01763,0.00000,0.00000,0.00000,0.00000,none
0.06667,90.15681,82.64867,1.01339,-0.31474,-0.07627,0.24015,7.08200,6.00000,60.00000,103.35133,0.81459,3.08636,0.02001,0.00000,0.00000,0.00000,0.00000,none
0.07083,90.17544,82.64159,1.01482,-0.33134,-0.07982,0.27053,7.49933,6.37500,60.00000,103.73341,0.83873,3.08607,0.02254,0.00000,0.00000,0.00000,0.00000,none
0.07500,90.19491,82.63399,1.01641,-0.34805,-0.08321,0.30264,7.91337,6.75000,60.00000,104.11601,0.86280,3.08519,0.02522,0.00000,0.00000,0.00000,0.00000,none
0.07917,90.21516,82.62592,1.01816,-0.36483,-0.08644,0.33647,8.32403,7.12500,60.00000,104.49908,0.88668,3.08333,0.02804,0.00000,0.00000,0.00000,0.00000,none
0.08333,90.23617,82.61741,1.02007,-0.38162,-0.08952,0.37201,8.73115,7.50000,60.00000,104.88259,0.91060,3.08129,0.03100,0.00000,0.00000,0.00000,0.00000,none
0.08750,90.25789,82.60849,1.02213,-0.39842,-0.09245,0.40923,9.13469,7.87500,60.00000,105.26651,0.93453,3.07907,0.03410,0.00000,0.00000,0.00000,0.00000,none
0.09167,90.28029,82.59917,1.02433,-0.41518,-0.09523,0.44812,9.53463,8.25000,60.00000,105.65083,0.95850,3.07668,0.03734,0.00000,0.00000,0.00000,0.00000,none
0.09583,90.30334,82.58947,1.02668,-0.43190,-0.09787,0.48868,9.93094,8.62500,60.00000,106.03553,0.98243,3.07397,0.04072,0.00000,0.00000,0.00000,0.00000,none
0.10000,90.32701,82.57939,1.02916,-0.44856,-0.10037,0.53088,10.32356,9.00000,60.00000,106.42061,1.00590,3.06962,0.04424,0.00000,0.00000,0.00000,0.00000,none
0.10417,90.35126,82.56897,1.03178,-0.46513,-0.10274,0.57470,10.71229,9.37500,60.00000,106.80603,1.02938,3.06520,0.04789,0.00000,0.00000,0.00000,0.00000,none
0.10833,90.37605,82.55821,1.03453,-0.48160,-0.10497,0.62014,11.09711,9.75000,60.00000,107.19179,1.05289,3.06069,0.05168,0.00000,0.00000,0.00000,0.00000,none
0.11250,90.40136,82.54710,1.03740,-0.49796,-0.10707,0.66717,11.47803,10.12500,60.00000,107.57790,1.07641,3.05609,0.05560,0.00000,0.00000,0.00000,0.00000,none
0.11667,90.42716,82.53563,1.04040,-0.51420,-0.10904,0.71578,11.85503,10.50000,60.00000,107.96437,1.09996,3.05141,0.05965,0.00000,0.00000,0.00000,0.00000,none
0.12083,90.45341,82.52381,1.04352,-0.53032,-0.11089,0.76596,12.22813,10.87500,60.00000,108.35119,1.12281,3.04473,0.06383,0.00000,0.00000,0.00000,0.00000,none
0.12500,90.48009,82.51166,1.04675,-0.54630,-0.11261,0.81768,12.59706,11.25000,60.00000,108.73834,1.14561,3.03786,0.06814,0.00000,0.00000,0.00000,0.00000,none
0.12917,90.50717,82.49917,1.05010,-0.56212,-0.11421,0.87093,12.96182,11.62500,60.00000,109.12583,1.16843,3.03098,0.07258,0.00000,0.00000,0.00000,0.00000,none
0.13333,90.53461,82.48634,1.05355,-0.57779,-0.11568,0.92569,13.32242,12.00000,60.00000,109.51366,1.19126,3.02410,0.07714,0.00000,0.00000,0.00000,0.00000,none
0.13750,90.56239,82.47315,1.05711,-0.59331,-0.11704,0.98194,13.67889,12.37500,60.00000,109.90185,1.21412,3.01720,0.08183,0.00000,0.00000,0.00000,0.00000,none
0.14167,90.59048,82.45959,1.06078,-0.60866,-0.11829,1.03967,14.03125,12.75000,60.00000,110.29041,1.23627,3.00855,0.08664,0.00000,0.00000,0.00000,0.00000,none
0.14583,90.61886,82.44569,1.06455,-0.62384,-0.11942,1.09886,14.37927,13.12500,60.00000,110.67931,1.25820,2.99937,0.09157,0.00000,0.00000,0.00000,0.00000,none
0.15000,90.64749,82.43144,1.06841,-0.63885,-0.12043,1.15949,14.72293,13.50000,60.00000,111.06856,1.28015,2.99025,0.09662,0.00000,0.00000,0.00000,0.00000,none
0.15417,90.67635,82.41683,1.07237,-0.65367,-0.12134,1.22155,15.06224,13.87500,60.00000,111.45817,1.30212,2.98118,0.10180,0.00000,0.00000,0.00000,0.00000,none
0.15833,90.70541,82.40184,1.07643,-0.66831,-0.12213,1.28501,15.39726,14.25000,60.00000,111.84816,1.32411,2.97215,0.10708,0.00000,0.00000,0.00000,0.00000,none
0.16250,90.73465,82.38646,1.08057,-0.68278,-0.12283,1.34985,15.72801,14.62500,60.00000,112.23854,1.34537,2.96154,0.11249,0.00000,0.00000,0.00000,0.00000,none
0.16667,90.76405,82.37070,1.08481,-0.69705,-0.12341,1.41607,16.05431,15.00000,60.00000,112.62930,1.36617,2.95001,0.11801,0.00000,0.00000,0.00000,0.00000,none
0.17083,90.79357,82.35459,1.08912,-0.71113,-0.12389,1.48363,16.37607,15.37500,60.00000,113.02041,1.38699,2.93859,0.12364,0.00000,0.00000,0.00000,0.00000,none
0.17500,90.82319,82.33809,1.09352,-0.72501,-0.12426,1.55253,16.69334,15.75000,60.00000,113.41191,1.40783,2.92727,0.12938,0.00000,0.00000,0.00000,0.00000,none
0.17917,90.85289,82.32119,1.09799,-0.73869,-0.12454,1.62273,17.00617,16.12500,60.00000,113.80381,1.42869,2.91605,0.13523,0.00000,0.00000,0.00000,0.00000,none
0.18333,90.88264,82.30387,1.10255,-0.75219,-0.12472,1.69424,17.31461,16.50000,60.00000,114.19613,1.44888,2.90356,0.14119,0.00000,0.00000,0.00000,0.00000,none
0.18750,90.91243,82.28616,1.10718,-0.76548,-0.12480,1.76702,17.61852,16.87500,60.00000,114.58884,1.46841,2.88986,0.14725,0.00000,0.00000,0.00000,0.00000,none
0.19167,90.94222,82.26806,1.11188,-0.77857,-0.12479,1.84105,17.91778,17.25000,60.00000,114.98194,1.48795,2.87633,0.15342,0.00000,0.00000,0.00000,0.00000,none
0.19583,90.97200,82.24957,1.11665,-0.79145,-0.12468,1.91632,18.21246,17.62500,60.00000,115.37543,1.50752,2.86294,0.15969,0.00000,0.00000,0.00000,0.00000,none
0.20000,91.00174,82.23065,1.12149,-0.80413,-0.12448,1.99281,18.50260,18.00000,60.00000,115.76935,1.52710,2.84968,0.16607,0.00000,0.00000,0.00000,0.00000,none
0.20417,91.03143,82.21129,1.12639,-0.81661,-0.12419,2.07050,18.78828,18.37500,60.00000,116.16371,1.54603,2.83535,0.17254,0.00000,0.00000,0.00000,0.00000,none
0.20833,91.06103,82.19151,1.13136,-0.82888,-0.12382,2.14938,19.06937,18.75000,60.00000,116.55849,1.56404,2.81950,0.17911,0.00000,0.00000,0.00000,0.00000,none
0.21250,91.09054,82.17134,1.13638,-0.84094,-0.12335,2.22941,19.34574,19.12500,60.00000,116.95366,1.58207,2.80386,0.18578,0.00000,0.00000,0.00000,0.00000,none
0.21667,91.11992,82.15075,1.14146,-0.85278,-0.12280,2.31058,19.61744,19.50000,60.00000,117.34925,1.60012,2.78840,0.19255,0.00000,0.00000,0.00000,0.00000,none
0.22083,91.14916,82.12972,1.14659,-0.86443,-0.12217,2.39288,19.88455,19.87500,60.00000,117.74528,1.61818,2.77312,0.19941,0.00000,0.00000,0.00000,0.00000,none
0.22500,91.17825,82.10825,1.15178,-0.87586,-0.12146,2.47628,20.14713,20.25000,60.00000,118.14175,1.63564,2.75696,0.20636,0.00000,0.00000,0.00000,0.00000,none
0.22917,91.20715,82.08633,1.15702,-0.88709,-0.12067,2.56077,20.40510,20.62500,60.00000,118.53867,1.65198,2.73915,0.21340,0.00000,0.00000,0.00000,0.00000,none
0.23333,91.23586,82.06402,1.16230,-0.89810,-0.11981,2.64632,20.65830,21.00000,60.00000,118.93598,1.66833,2.72157,0.22053,0.00000,0.00000,0.00000,0.00000,none
0.23750,91.26435,82.04128,1.16763,-0.90890,-0.11886,2.73291,20.90681,21.37500,60.00000,119.33372,1.68470,2.70422,0.22774,0.00000,0.00000,0.00000,0.00000,none
0.24167,91.29260,82.01810,1.17300,-0.91949,-0.11785,2.82053,21.15070,21.75000,60.00000,119.73190,1.70110,2.68707,0.23504,0.00000,0.00000,0.00000,0.00000,none
0.24583,91.32061,81.99447,1.17841,-0.92988,-0.11676,2.90916,21.39003,22.12500,60.00000,120.13053,1.71687,2.66915,0.24243,0.00000,0.00000,0.00000,0.00000,none
0.25000,91.34835,81.97039,1.18387,-0.94005,-0.11561,2.99877,21.62475,22.50000,60.00000,120.52961,1.73135,2.64948,0.24990,0.00000,0.00000,0.00000,0.00000,none
0.25417,91.37580,81.94591,1.18935,-0.95001,-0.11439,3.08936,21.85469,22.87500,60.00000,120.92909,1.74584,2.63009,0.25745,0.00000,0.00000,0.00000,0.00000,none
0.25833,91.40296,81.92101,1.19487,-0.95976,-0.11310,3.18089,22.07993,23.25000,60.00000,121.32899,1.76035,2.61094,0.26507,0.00000,0.00000,0.00000,0.00000,none
0.26250,91.42980,81.89568,1.20042,-0.96930,-0.11175,3.27335,22.30055,23.62500,60.00000,121.72932,1.77488,2.59203,0.27278,0.00000,0.00000,0.00000,0.00000,none
0.26667,91.45631,81.86989,1.20600,-0.97863,-0.11034,3.36672,22.51662,24.00000,60.00000,122.13011,1.78874,2.57240,0.28056,0.00000,0.00000,0.00000,0.00000,none
0.27083,91.48247,81.84366,1.21161,-0.98776,-0.10887,3.46098,22.72808,24.37500,60.00000,122.53134,1.80122,2.55106,0.28841,0.00000,0.00000,0.00000,0.00000,none
0.27500,91.50828,81.81705,1.21724,-0.99667,-0.10734,3.55611,22.93478,24.75000,60.00000,122.93295,1.81370,2.53002,0.29634,0.00000,0.00000,0.00000,0.00000,none
0.27917,91.53372,81.79004,1.22289,-1.00537,-0.10576,3.65209,23.13680,25.12500,60.00000,123.33496,1.82620,2.50925,0.30434,0.00000,0.00000,0.00000,0.00000,none
0.28333,91.55878,81.76260,1.22856,-1.01387,-0.10413,3.74891,23.33423,25.50000,60.00000,123.73740,1.83870,2.48875,0.31241,0.00000,0.00000,0.00000,0.00000,none
0.28750,91.58343,81.73473,1.23425,-1.02217,-0.10244,3.84654,23.52714,25.87500,60.00000,124.14027,1.85046,2.46750,0.32054,0.00000,0.00000,0.00000,0.00000,none
0.29167,91.60768,81.70644,1.23996,-1.03026,-0.10071,3.94496,23.71547,26.25000,60.00000,124.54356,1.86077,2.44467,0.32875,0.00000,0.00000,0.00000,0.00000,none
0.29583,91.63151,81.67779,1.24568,-1.03813,-0.09893,4.04416,23.89909,26.62500,60.00000,124.94721,1.87110,2.42216,0.33701,0.00000,0.00000,0.00000,0.00000,none
0.30000,91.65491,81.64877,1.25141,-1.04581,-0.09710,4.14411,24.07807,27.00000,60.00000,125.35123,1.88144,2.39995,0.34534,0.00000,0.00000,0.00000,0.00000,none
0.30417,91.67787,81.61935,1.25714,-1.05328,-0.09523,4.24480,24.25251,27.37500,60.00000,125.75565,1.89178,2.37803,0.35373,0.00000,0.00000,0.00000,0.00000,none
0.30833,91.70038,81.58952,1.26289,-1.06055,-0.09333,4.34621,24.42249,27.75000,60.00000,126.16048,1.90122,2.35528,0.36218,0.00000,0.00000,0.00000,0.00000,none
0.31250,91.72243,81.55931,1.26864,-1.06762,-0.09138,4.44831,24.58793,28.12500,60.00000,126.56569,1.90926,2.33116,0.37069,0.00000,0.00000,0.00000,0.00000,none
0.31667,91.74401,81.52877,1.27439,-1.07449,-0.08940,4.55110,24.74872,28.50000,60.00000,126.97123,1.91731,2.30738,0.37926,0.00000,0.00000,0.00000,0.00000,none
0.32083,91.76511,81.49790,1.28014,-1.08115,-0.08738,4.65455,24.90496,28.87500,60.00000,127.37710,1.92537,2.28392,0.38788,0.00000,0.00000,0.00000,0.00000,none
0.32500,91.78573,81.46666,1.28589,-1.08762,-0.08533,4.75863,25.05672,29.25000,60.00000,127.78334,1.93343,2.26078,0.39655,0.00000,0.00000,0.00000,0.00000,none
0.32917,91.80585,81.43505,1.29163,-1.09390,-0.08326,4.86334,25.20409,29.62500,60.00000,128.18995,1.94039,2.23669,0.40528,0.00000,0.00000,0.00000,0.00000,none
0.33333,91.82548,81.40312,1.29737,-1.09998,-0.08115,4.96866,25.34700,30.00000,60.00000,128.59688,1.94609,2.21153,0.41406,0.00000,0.00000,0.00000,0.00000,none
0.33750,91.84460,81.37090,1.30310,-1.10585,-0.07902,5.07456,25.48534,30.37500,60.00000,129.00410,1.95179,2.18672,0.42288,0.00000,0.00000,0.00000,0.00000,none
0.34167,91.86321,81.33839,1.30882,-1.11154,-0.07687,5.18103,25.61923,30.75000,60.00000,129.41161,1.95750,2.16226,0.43175,0.00000,0.00000,0.00000,0.00000,none
0.34583,91.88130,81.30557,1.31453,-1.11703,-0.07469,5.28805,25.74874,31.12500,60.00000,129.81943,1.96321,2.13813,0.44067,0.00000,0.00000,0.00000,0.00000,none
0.35000,91.89887,81.27242,1.32023,-1.12234,-0.07250,5.39560,25.87397,31.50000,60.00000,130.22758,1.96754,2.11288,0.44963,0.00000,0.00000,0.00000,0.00000,none
0.35417,91.91591,81.23901,1.32591,-1.12745,-0.07029,5.50366,25.99480,31.87500,60.00000,130.63599,1.97078,2.08686,0.45864,0.00000,0.00000,0.00000,0.00000,none
0.35833,91.93243,81.20538,1.33157,-1.13237,-0.06806,5.61221,26.11118,32.25000,60.00000,131.04462,1.97402,2.06121,0.46768,0.00000,0.00000,0.00000,0.00000,none
0.36250,91.94841,81.17150,1.33721,-1.13711,-0.06582,5.72124,26.22321,32.62500,60.00000,131.45350,1.97726,2.03592,0.47677,0.00000,0.00000,0.00000,0.00000,none
0.36667,91.96385,81.13738,1.34282,-1.14166,-0.06357,5.83073,26.33098,33.00000,60.00000,131.86262,1.98051,2.01099,0.48589,0.00000,0.00000,0.00000,0.00000,none
0.37083,91.97876,81.10300,1.34842,-1.14602,-0.06131,5.94066,26.43458,33.37500,60.00000,132.27200,1.98212,1.98480,0.49505,0.00000,0.00000,0.00000,0.00000,none
0.37500,91.99313,81.06843,1.35399,-1.15021,-0.05905,6.05101,26.53387,33.75000,60.00000,132.68157,1.98289,1.95820,0.50425,0.00000,0.00000,0.00000,0.00000,none
0.37917,92.00695,81.03369,1.35953,-1.15420,-0.05677,6.16177,26.62885,34.12500,60.00000,133.09131,1.98367,1.93199,0.51348,0.00000,0.00000,0.00000,0.00000,none
0.38333,92.02024,80.99879,1.36504,-1.15802,-0.05450,6.27291,26.71961,34.50000,60.00000,133.50121,1.98445,1.90616,0.52274,0.00000,0.00000,0.00000,0.00000,none
0.38750,92.03297,80.96370,1.37052,-1.16166,-0.05222,6.38442,26.80625,34.87500,60.00000,133.91130,1.98523,1.88069,0.53204,0.00000,0.00000,0.00000,0.00000,none
0.39167,92.04517,80.92843,1.37598,-1.16512,-0.04994,6.49629,26.88885,35.25000,60.00000,134.32157,1.98407,1.85382,0.54136,0.00000,0.00000,0.00000,0.00000,none
0.39583,92.05682,80.89305,1.38139,-1.16840,-0.04767,6.60849,26.96725,35.62500,60.00000,134.73195,1.98236,1.82688,0.55071,0.00000,0.00000,0.00000,0.00000,none
0.40000,92.06793,80.85758,1.38677,-1.17151,-0.04539,6.72101,27.04149,36.00000,60.00000,135.14242,1.98395,1.80034,0.56008,0.00000,0.00000,0.00000,0.00000,none
0.40417,92.07849,80.82184,1.39213,-1.17445,-0.04312,6.83383,27.11173,36.37500,60.00000,135.55316,1.99173,1.77417,0.56949,0.00000,0.00000,0.00000,0.00000,none
0.40833,92.08852,80.78554,1.39750,-1.17722,-0.04085,6.94693,27.17816,36.75000,60.00000,135.96446,1.99950,1.74836,0.57891,0.00000,0.00000,0.00000,0.00000,none
0.41250,92.09800,80.74867,1.40289,-1.17983,-0.03857,7.06030,27.24086,37.12500,60.00000,136.37633,2.00496,1.72100,0.58836,0.00000,0.00000,0.00000,0.00000,none
0.41667,92.10693,80.71134,1.40829,-1.18228,-0.03630,7.17393,27.29965,37.50000,60.00000,136.78866,2.01017,1.69385,0.59783,0.00000,0.00000,0.00000,0.00000,none
0.42083,92.11533,80.67356,1.41369,-1.18457,-0.03403,7.28779,27.35462,37.87500,60.00000,137.20144,2.01535,1.66708,0.60732,0.00000,0.00000,0.00000,0.00000,none
0.42500,92.12318,80.63532,1.41910,-1.18669,-0.03176,7.40188,27.40584,38.25000,60.00000,137.61468,2.02049,1.64070,0.61682,0.00000,0.00000,0.00000,0.00000,none
0.42917,92.13050,80.59661,1.42451,-1.18866,-0.02950,7.51617,27.45340,38.62500,60.00000,138.02839,2.02543,1.61455,0.62635,0.00000,0.00000,0.00000,0.00000,none
0.43333,92.13727,80.55744,1.42993,-1.19047,-0.02725,7.63065,27.49736,39.00000,60.00000,138.44256,2.02798,1.58700,0.63589,0.00000,0.00000,0.00000,0.00000,none
0.43750,92.14351,80.51793,1.43534,-1.19213,-0.02500,7.74531,27.53757,39.37500,60.00000,138.85707,2.03046,1.55987,0.64544,0.00000,0.00000,0.00000,0.00000,none
0.44167,92.14921,80.47806,1.44075,-1.19362,-0.02276,7.86012,27.57413,39.75000,60.00000,139.27194,2.03288,1.53313,0.65501,0.00000,0.00000,0.00000,0.00000,none
0.44583,92.15438,80.43784,1.44615,-1.19496,-0.02054,7.97508,27.60711,40.12500,60.00000,139.68716,2.03524,1.50679,0.66459,0.00000,0.00000,0.00000,0.00000,none
0.45000,92.15901,80.39726,1.45154,-1.19615,-0.01832,8.09018,27.63661,40.50000,60.00000,140.10274,2.03692,1.48041,0.67418,0.00000,0.00000,0.00000,0.00000,none
0.45417,92.16313,80.35636,1.45693,-1.19719,-0.01613,8.20538,27.66263,40.87500,60.00000,140.51864,2.03664,1.45312,0.68378,0.00000,0.00000,0.00000,0.00000,none
0.45833,92.16672,80.31522,1.46230,-1.19807,-0.01394,8.32069,27.68509,41.25000,60.00000,140.93478,2.03628,1.42627,0.69339,0.00000,0.00000,0.00000,0.00000,none
0.46250,92.16979,80.27385,1.46765,-1.19881,-0.01178,8.43609,27.70407,41.62500,60.00000,141.35115,2.03582,1.39982,0.70301,0.00000,0.00000,0.00000,0.00000,none
0.46667,92.17234,80.23224,1.47298,-1.19939,-0.00963,8.55155,27.71967,42.00000,60.00000,141.76776,2.03528,1.37379,0.71263,0.00000,0.00000,0.00000,0.00000,none
0.47083,92.17439,80.19040,1.47830,-1.19983,-0.00750,8.66708,27.73195,42.37500,60.00000,142.18460,2.03356,1.34746,0.72226,0.00000,0.00000,0.00000,0.00000,none
0.47500,92.17593,80.14838,1.48359,-1.20012,-0.00540,8.78265,27.74090,42.75000,60.00000,142.60162,2.03036,1.32070,0.73189,0.00000,0.00000,0.00000,0.00000,none
0.47917,92.17697,80.10625,1.48886,-1.20026,-0.00331,8.89824,27.74649,43.12500,60.00000,143.01875,2.02705,1.29436,0.74152,0.00000,0.00000,0.00000,0.00000,none
0.48333,92.17751,80.06402,1.49410,-1.20026,-0.00125,9.01386,27.74879,43.50000,60.00000,143.43598,2.02363,1.26846,0.75115,0.00000,0.00000,0.00000,0.00000,none
0.48750,92.17757,80.02167,1.49931,-1.20012,0.00078,9.12948,27.74789,43.87500,60.00000,143.85333,2.02010,1.24297,0.76079,0.00000,0.00000,0.00000,0.00000,none
0.49167,92.17714,79.97923,1.50449,-1.19983,0.00279,9.24509,27.74387,44.25000,60.00000,144.27077,2.01491,1.21700,0.77042,0.00000,0.00000,0.00000,0.00000,none
0.49583,92.17624,79.93676,1.50963,-1.19940,0.00477,9.36067,27.73667,44.62500,60.00000,144.68824,2.00876,1.19100,0.78006,0.00000,0.00000,0.00000,0.00000,none
0.50000,92.17487,79.89432,1.51474,-1.19883,0.00673,9.47622,27.72631,45.00000,60.00000,145.10568,2.00248,1.16543,0.78968,0.00000,0.00000,0.00000,0.00000,none
0.50417,92.17303,79.85191,1.51980,-1.19812,0.00865,9.59172,27.71286,45.37500,60.00000,145.52309,1.99606,1.14030,0.79931,0.00000,0.00000,0.00000,0.00000,none
0.50833,92.17074,79.80952,1.52482,-1.19727,0.01054,9.70715,27.69642,45.75000,60.00000,145.94048,1.98952,1.11559,0.80893,0.00000,0.00000,0.00000,0.00000,none
0.51250,92.16800,79.76718,1.52981,-1.19629,0.01241,9.82251,27.67704,46.12500,60.00000,146.35782,1.98089,1.09029,0.81854,0.00000,0.00000,0.00000,0.00000,none
0.51667,92.16482,79.72498,1.53474,-1.19517,0.01424,9.93779,27.65466,46.50000,60.00000,146.77502,1.97179,1.06527,0.82815,0.00000,0.00000,0.00000,0.00000,none
0.52083,92.16120,79.68293,1.53962,-1.19391,0.01603,10.05296,27.62932,46.87500,60.00000,147.19207,1.96255,1.04070,0.83775,0.00000,0.00000,0.00000,0.00000,none
0.52500,92.15717,79.64106,1.54446,-1.19251,0.01780,10.16803,27.60111,47.25000,60.00000,147.60894,1.95315,1.01656,0.84734,0.00000,0.00000,0.00000,0.00000,none
0.52917,92.15271,79.59936,1.54923,-1.19099,0.01952,10.28297,27.57010,47.62500,60.00000,148.02564,1.94348,0.99279,0.85691,0.00000,0.00000,0.00000,0.00000,none
0.53333,92.14785,79.55785,1.55396,-1.18933,0.02121,10.39777,27.53634,48.00000,60.00000,148.44215,1.93168,0.96851,0.86648,0.00000,0.00000,0.00000,0.00000,none
0.53750,92.14259,79.51664,1.55863,-1.18754,0.02287,10.51243,27.49977,48.37500,60.00000,148.85836,1.91971,0.94469,0.87604,0.00000,0.00000,0.00000,0.00000,none
0.54167,92.13693,79.47572,1.56323,-1.18562,0.02449,10.62693,27.46047,48.75000,60.00000,149.27428,1.90759,0.92131,0.88558,0.00000,0.00000,0.00000,0.00000,none
0.54583,92.13090,79.43512,1.56777,-1.18357,0.02606,10.74126,27.41850,49.12500,60.00000,149.68988,1.89531,0.89837,0.89511,0.00000,0.00000,0.00000,0.00000,none
0.55000,92.12449,79.39483,1.57224,-1.18139,0.02760,10.85541,27.37394,49.50000,60.00000,150.10517,1.88041,0.87564,0.90462,0.00000,0.00000,0.00000,0.00000,none
0.55417,92.11773,79.35501,1.57664,-1.17908,0.02910,10.96937,27.32678,49.87500,60.00000,150.51999,1.85823,0.85274,0.91411,0.00000,0.00000,0.00000,0.00000,none
0.55833,92.11060,79.31599,1.58092,-1.17664,0.03055,11.08313,27.27687,50.25000,60.00000,150.93401,1.83610,0.83031,0.92359,0.00000,0.00000,0.00000,0.00000,none
0.56250,92.10314,79.27775,1.58509,-1.17406,0.03194,11.19668,27.22429,50.62500,60.00000,151.34725,1.81400,0.80834,0.93306,0.00000,0.00000,0.00000,0.00000,none
0.56667,92.09536,79.24032,1.58914,-1.17135,0.03329,11.31000,27.16912,51.00000,60.00000,151.75968,1.79195,0.78682,0.94250,0.00000,0.00000,0.00000,0.00000,none
0.57083,92.08726,79.20367,1.59308,-1.16850,0.03458,11.42308,27.11142,51.37500,60.00000,152.17133,1.76924,0.76547,0.95192,0.00000,0.00000,0.00000,0.00000,none
0.57500,92.07885,79.16787,1.59691,-1.16553,0.03583,11.53592,27.05122,51.75000,60.00000,152.58213,1.74558,0.74417,0.96133,0.00000,0.00000,0.00000,0.00000,none
0.57917,92.07015,79.13294,1.60061,-1.16243,0.03703,11.64850,26.98853,52.12500,60.00000,152.99206,1.72197,0.72333,0.97071,0.00000,0.00000,0.00000,0.00000,none
0.58333,92.06118,79.09888,1.60420,-1.15921,0.03817,11.76082,26.92341,52.50000,60.00000,153.40112,1.69841,0.70294,0.98007,0.00000,0.00000,0.00000,0.00000,none
0.58750,92.05193,79.06571,1.60768,-1.15585,0.03927,11.87286,26.85594,52.87500,60.00000,153.80929,1.67490,0.68299,0.98940,0.00000,0.00000,0.00000,0.00000,none
0.59167,92.04244,79.03341,1.61103,-1.15237,0.04032,11.98461,26.78618,53.25000,60.00000,154.21659,1.65068,0.66319,0.99872,0.00000,0.00000,0.00000,0.00000,none
0.59583,92.03269,79.00203,1.61427,-1.14877,0.04132,12.09607,26.71415,53.62500,60.00000,154.62297,1.62584,0.64359,1.00801,0.00000,0.00000,0.00000,0.00000,none
0.60000,92.02271,78.97160,1.61739,-1.14505,0.04227,12.20723,26.63985,54.00000,60.00000,155.02840,1.60106,0.62442,1.01727,0.00000,0.00000,0.00000,0.00000,none
0.60417,92.01251,78.94212,1.62039,-1.14120,0.04317,12.31807,26.56335,54.37500,60.00000,155.43288,1.57634,0.60569,1.02651,0.00000,0.00000,0.00000,0.00000,none
0.60833,92.00211,78.91358,1.62327,-1.13723,0.04403,12.42858,26.48469,54.75000,60.00000,155.83642,1.55168,0.58738,1.03572,0.00000,0.00000,0.00000,0.00000,none
0.61250,91.99150,78.88599,1.62603,-1.13315,0.04485,12.53877,26.40391,55.12500,60.00000,156.23901,1.52637,0.56926,1.04490,0.00000,0.00000,0.00000,0.00000,none
