t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
0.00000,,,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,0.00000,,,,,none
0.00417,50.00001,40.61414,1.00061,-0.00128,-0.00009,-0.00007,-0.03302,0.37500,25.00000,139.76086,1.27994,0.57430,0.00001,0.00000,0.00000,0.19958,0.00000,none
0.00833,50.00004,40.60748,1.00122,-0.00255,-0.00017,-0.00027,-0.06572,0.75000,25.00000,140.14252,1.27312,0.56480,0.00003,0.00000,0.00000,0.19833,0.00000,none
0.01250,50.00009,40.60091,1.00184,-0.00381,-0.00025,-0.00062,-0.09810,1.12500,25.00000,140.52409,1.26560,0.55504,0.00006,0.00000,0.00000,0.19708,0.00000,none
0.01667,50.00016,40.59444,1.00247,-0.00506,-0.00034,-0.00109,-0.13020,1.50000,25.00000,140.90556,1.25808,0.54541,0.00011,0.00000,0.00000,0.19583,0.00000,none
0.02083,50.00025,40.58807,1.00311,-0.00629,-0.00042,-0.00170,-0.16199,1.87500,25.00000,141.28693,1.25056,0.53592,0.00017,0.00000,0.00000,0.19458,0.00000,none
0.02500,50.00036,40.58181,1.00375,-0.00750,-0.00050,-0.00244,-0.19348,2.25000,25.00000,141.66819,1.24304,0.52655,0.00024,0.00000,0.00000,0.19333,0.00000,none
0.02917,50.00049,40.57564,1.00440,-0.00871,-0.00058,-0.00331,-0.22465,2.62500,25.00000,142.04936,1.23539,0.51725,0.00033,0.00000,0.00000,0.19208,0.00000,none
0.03333,50.00064,40.56959,1.00505,-0.00990,-0.00066,-0.00431,-0.25550,3.00000,25.00000,142.43041,1.22679,0.50758,0.00043,0.00000,0.00000,0.19083,0.00000,none
0.03750,50.00080,40.56365,1.00571,-0.01107,-0.00074,-0.00544,-0.28606,3.37500,25.00000,142.81135,1.21819,0.49805,0.00054,0.00000,0.00000,0.18958,0.00000,none
0.04167,50.00099,40.55782,1.00638,-0.01224,-0.00081,-0.00670,-0.31633,3.75000,25.00000,143.19218,1.20960,0.48866,0.00067,0.00000,0.00000,0.18833,0.00000,none
0.04583,50.00119,40.55212,1.00705,-0.01339,-0.00089,-0.00808,-0.34630,4.12500,25.00000,143.57288,1.20101,0.47940,0.00081,0.00000,0.00000,0.18708,0.00000,none
0.05000,50.00142,40.54654,1.00772,-0.01452,-0.00097,-0.00958,-0.37595,4.50000,25.00000,143.95346,1.19242,0.47029,0.00096,0.00000,0.00000,0.18583,0.00000,none
0.05417,50.00165,40.54108,1.00840,-0.01564,-0.00104,-0.01121,-0.40529,4.87500,25.00000,144.33392,1.18297,0.46088,0.00112,0.00000,0.00000,0.18458,0.00000,none
0.05833,50.00191,40.53576,1.00908,-0.01674,-0.00111,-0.01296,-0.43434,5.25000,25.00000,144.71424,1.17340,0.45155,0.00130,0.00000,0.00000,0.18333,0.00000,none
0.06250,50.00219,40.53057,1.00977,-0.01784,-0.00119,-0.01483,-0.46309,5.62500,25.00000,145.09443,1.16384,0.44237,0.00148,0.00000,0.00000,0.18208,0.00000,none
0.06667,50.00248,40.52551,1.01045,-0.01891,-0.00126,-0.01682,-0.49155,6.00000,25.00000,145.47449,1.15428,0.43334,0.00168,0.00000,0.00000,0.18083,0.00000,none
0.07083,50.00279,40.52060,1.01114,-0.01997,-0.00133,-0.01892,-0.51969,6.37500,25.00000,145.85440,1.14473,0.42445,0.00189,0.00000,0.00000,0.17958,0.00000,none
0.07500,50.00311,40.51582,1.01184,-0.02102,-0.00140,-0.02115,-0.54752,6.75000,25.00000,146.23418,1.13462,0.41544,0.00211,0.00000,0.00000,0.17833,0.00000,none
0.07917,50.00345,40.51118,1.01253,-0.02205,-0.00146,-0.02349,-0.57505,7.12500,25.00000,146.61382,1.12417,0.40640,0.00235,0.00000,0.00000,0.17708,0.00000,none
0.08333,50.00381,40.50670,1.01323,-0.02307,-0.00153,-0.02594,-0.60229,7.50000,25.00000,146.99330,1.11372,0.39752,0.00259,0.00000,0.00000,0.17583,0.00000,none
0.08750,50.00418,40.50238,1.01392,-0.02407,-0.00160,-0.02850,-0.62922,7.87500,25.00000,147.37262,1.10327,0.38878,0.00285,0.00000,0.00000,0.17458,0.00000,none
0.09167,50.00457,40.49820,1.01462,-0.02506,-0.00166,-0.03118,-0.65585,8.25000,25.00000,147.75180,1.09283,0.38020,0.00312,0.00000,0.00000,0.17333,0.00000,none
0.09583,50.00498,40.49418,1.01532,-0.02603,-0.00172,-0.03397,-0.68217,8.62500,25.00000,148.13082,1.08211,0.37163,0.00340,0.00000,0.00000,0.17208,0.00000,none
0.10000,50.00540,40.49032,1.01602,-0.02698,-0.00179,-0.03687,-0.70817,9.00000,25.00000,148.50968,1.07085,0.36296,0.00369,0.00000,0.00000,0.17083,0.00000,none
0.10417,50.00583,40.48662,1.01671,-0.02792,-0.00185,-0.03987,-0.73388,9.37500,25.00000,148.88838,1.05960,0.35445,0.00399,0.00000,0.00000,0.16958,0.00000,none
0.10833,50.00628,40.48309,1.01741,-0.02885,-0.00191,-0.04298,-0.75929,9.75000,25.00000,149.26691,1.04835,0.34609,0.00430,0.00000,0.00000,0.16833,0.00000,none
0.11250,50.00674,40.47973,1.01810,-0.02976,-0.00196,-0.04620,-0.78439,10.12500,25.00000,149.64527,1.03711,0.33788,0.00462,0.00000,0.00000,0.16708,0.00000,none
0.11667,50.00722,40.47653,1.01880,-0.03065,-0.00202,-0.04952,-0.80918,10.50000,25.00000,150.02347,1.02582,0.32981,0.00495,0.00000,0.00000,0.16583,0.00000,none
0.12083,50.00770,40.47351,1.01949,-0.03153,-0.00208,-0.05294,-0.83365,10.87500,25.00000,150.40149,1.01387,0.32159,0.00529,0.00000,0.00000,0.16458,0.00000,none
0.12500,50.00821,40.47066,1.02018,-0.03239,-0.00213,-0.05646,-0.85781,11.25000,25.00000,150.77934,1.00193,0.31353,0.00565,0.00000,0.00000,0.16333,0.00000,none
0.12917,50.00872,40.46800,1.02087,-0.03324,-0.00219,-0.06009,-0.88167,11.62500,25.00000,151.15700,0.98999,0.30562,0.00601,0.00000,0.00000,0.16208,0.00000,none
0.13333,50.00925,40.46551,1.02155,-0.03407,-0.00224,-0.06381,-0.90522,12.00000,25.00000,151.53449,0.97805,0.29787,0.00638,0.00000,0.00000,0.16083,0.00000,none
0.13750,50.00979,40.46321,1.02223,-0.03489,-0.00229,-0.06763,-0.92846,12.37500,25.00000,151.91179,0.96612,0.29027,0.00676,0.00000,0.00000,0.15958,0.00000,none
0.14167,50.01034,40.46109,1.02291,-0.03569,-0.00234,-0.07155,-0.95136,12.75000,25.00000,152.28891,0.95373,0.28263,0.00715,0.00000,0.00000,0.15833,0.00000,none
0.14583,50.01091,40.45916,1.02358,-0.03648,-0.00239,-0.07556,-0.97396,13.12500,25.00000,152.66584,0.94119,0.27508,0.00756,0.00000,0.00000,0.15708,0.00000,none
0.15000,50.01148,40.45742,1.02425,-0.03725,-0.00244,-0.07966,-0.99624,13.50000,25.00000,153.04258,0.92867,0.26769,0.00797,0.00000,0.00000,0.15583,0.00000,none
0.15417,50.01207,40.45587,1.02491,-0.03800,-0.00248,-0.08386,-1.01821,13.87500,25.00000,153.41913,0.91615,0.26045,0.00839,0.00000,0.00000,0.15458,0.00000,none
0.15833,50.01267,40.45452,1.02557,-0.03874,-0.00253,-0.08815,-1.03985,14.25000,25.00000,153.79548,0.90363,0.25336,0.00881,0.00000,0.00000,0.15333,0.00000,none
0.16250,50.01328,40.45336,1.02622,-0.03946,-0.00257,-0.09252,-1.06116,14.62500,25.00000,154.17164,0.89089,0.24633,0.00925,0.00000,0.00000,0.15208,0.00000,none
0.16667,50.01390,40.45240,1.02687,-0.04017,-0.00261,-0.09699,-1.08214,15.00000,25.00000,154.54760,0.87788,0.23935,0.00970,0.00000,0.00000,0.15083,0.00000,none
0.17083,50.01453,40.45164,1.02751,-0.04086,-0.00265,-0.10154,-1.10281,15.37500,25.00000,154.92336,0.86487,0.23252,0.01015,0.00000,0.00000,0.14958,0.00000,none
0.17500,50.01516,40.45108,1.02814,-0.04153,-0.00269,-0.10618,-1.12315,15.75000,25.00000,155.29892,0.85187,0.22585,0.01062,0.00000,0.00000,0.14833,0.00000,none
0.17917,50.01581,40.45072,1.02877,-0.04219,-0.00273,-0.11090,-1.14316,16.12500,25.00000,155.67428,0.83888,0.21932,0.01109,0.00000,0.00000,0.14708,0.00000,none
0.18333,50.01647,40.45057,1.02939,-0.04284,-0.00277,-0.11571,-1.16283,16.50000,25.00000,156.04943,0.82584,0.21292,0.01157,0.00000,0.00000,0.14583,0.00000,none
0.18750,50.01713,40.45063,1.03000,-0.04347,-0.00281,-0.12059,-1.18216,16.87500,25.00000,156.42437,0.81248,0.20655,0.01206,0.00000,0.00000,0.14458,0.00000,none
0.19167,50.01781,40.45089,1.03060,-0.04408,-0.00284,-0.12556,-1.20115,17.25000,25.00000,156.79911,0.79913,0.20033,0.01256,0.00000,0.00000,0.14333,0.00000,none
0.19583,50.01849,40.45137,1.03119,-0.04468,-0.00288,-0.13060,-1.21981,17.62500,25.00000,157.17363,0.78578,0.19426,0.01306,0.00000,0.00000,0.14208,0.00000,none
0.20000,50.01918,40.45205,1.03177,-0.04526,-0.00291,-0.13572,-1.23813,18.00000,25.00000,157.54795,0.77244,0.18833,0.01357,0.00000,0.00000,0.14083,0.00000,none
0.20417,50.01988,40.45295,1.03235,-0.04583,-0.00294,-0.14092,-1.25610,18.37500,25.00000,157.92205,0.75911,0.18255,0.01409,0.00000,0.00000,0.13958,0.00000,none
0.20833,50.02059,40.45406,1.03291,-0.04638,-0.00297,-0.14619,-1.27372,18.75000,25.00000,158.29594,0.74555,0.17683,0.01462,0.00000,0.00000,0.13833,0.00000,none
0.21250,50.02130,40.45539,1.03347,-0.04692,-0.00300,-0.15153,-1.29099,19.12500,25.00000,158.66961,0.73193,0.17124,0.01515,0.00000,0.00000,0.13708,0.00000,none
0.21667,50.02202,40.45693,1.03401,-0.04744,-0.00303,-0.15695,-1.30791,19.50000,25.00000,159.04307,0.71831,0.16578,0.01569,0.00000,0.00000,0.13583,0.00000,none
0.22083,50.02275,40.45870,1.03455,-0.04795,-0.00306,-0.16243,-1.32448,19.87500,25.00000,159.41630,0.70471,0.16047,0.01624,0.00000,0.00000,0.13458,0.00000,none
0.22500,50.02348,40.46068,1.03507,-0.04844,-0.00309,-0.16798,-1.34069,20.25000,25.00000,159.78932,0.69111,0.15529,0.01680,0.00000,0.00000,0.13333,0.00000,none
0.22917,50.02422,40.46288,1.03558,-0.04892,-0.00311,-0.17360,-1.35653,20.62500,25.00000,160.16212,0.67745,0.15023,0.01736,0.00000,0.00000,0.13208,0.00000,none
0.23333,50.02497,40.46530,1.03608,-0.04938,-0.00314,-0.17929,-1.37202,21.00000,25.00000,160.53470,0.66370,0.14528,0.01793,0.00000,0.00000,0.13083,0.00000,none
0.23750,50.02572,40.46795,1.03656,-0.04983,-0.00316,-0.18503,-1.38713,21.37500,25.00000,160.90705,0.64996,0.14046,0.01850,0.00000,0.00000,0.12958,0.00000,none
0.24167,50.02648,40.47081,1.03704,-0.05026,-0.00318,-0.19085,-1.40188,21.75000,25.00000,161.27919,0.63623,0.13578,0.01908,0.00000,0.00000,0.12833,0.00000,none
0.24583,50.02724,40.47391,1.03750,-0.05068,-0.00320,-0.19672,-1.41626,22.12500,25.00000,161.65109,0.62251,0.13123,0.01967,0.00000,0.00000,0.12708,0.00000,none
0.25000,50.02801,40.47722,1.03795,-0.05108,-0.00322,-0.20265,-1.43026,22.50000,25.00000,162.02278,0.60879,0.12680,0.02026,0.00000,0.00000,0.12583,0.00000,none
0.25417,50.02878,40.48076,1.03838,-0.05147,-0.00324,-0.20864,-1.44389,22.87500,25.00000,162.39424,0.59501,0.12249,0.02086,0.00000,0.00000,0.12458,0.00000,none
0.25833,50.02955,40.48452,1.03880,-0.05184,-0.00326,-0.21468,-1.45713,23.25000,25.00000,162.76548,0.58125,0.11831,0.02147,0.00000,0.00000,0.12333,0.00000,none
0.26250,50.03034,40.48851,1.03921,-0.05221,-0.00328,-0.22078,-1.46999,23.62500,25.00000,163.13649,0.56749,0.11425,0.02208,0.00000,0.00000,0.12208,0.00000,none
0.26667,50.03112,40.49273,1.03960,-0.05255,-0.00330,-0.22693,-1.48246,24.00000,25.00000,163.50727,0.55374,0.11031,0.02269,0.00000,0.00000,0.12083,0.00000,none
0.27083,50.03191,40.49718,1.03998,-0.05288,-0.00331,-0.23313,-1.49454,24.37500,25.00000,163.87782,0.54000,0.10650,0.02331,0.00000,0.00000,0.11958,0.00000,none
0.27500,50.03270,40.50185,1.04034,-0.05320,-0.00333,-0.23938,-1.50623,24.75000,25.00000,164.24815,0.52630,0.10281,0.02394,0.00000,0.00000,0.11833,0.00000,none
0.27917,50.03350,40.50674,1.04069,-0.05351,-0.00334,-0.24568,-1.51753,25.00000,25.00000,164.49326,0.51725,0.10044,0.02457,0.00000,0.00000,0.11708,0.00000,none
0.28333,50.03430,40.51179,1.04103,-0.05380,-0.00335,-0.25203,-1.52823,25.00000,25.00000,164.48821,0.51744,0.10049,0.02520,0.00000,0.00000,0.11583,0.00000,none
0.28750,50.03510,40.51682,1.04137,-0.05410,-0.00337,-0.25842,-1.53794,25.00000,25.00000,164.48318,0.51762,0.10053,0.02584,0.00000,0.00000,0.11458,0.00000,none
0.29167,50.03590,40.52185,1.04171,-0.05439,-0.00338,-0.26484,-1.54667,25.00000,25.00000,164.47815,0.51781,0.10058,0.02648,0.00000,0.00000,0.11333,0.00000,none
0.29583,50.03671,40.52686,1.04205,-0.05469,-0.00340,-0.27130,-1.55442,25.00000,25.00000,164.47314,0.51799,0.10063,0.02713,0.00000,0.00000,0.11208,0.00000,none
0.30000,50.03752,40.53185,1.04239,-0.05498,-0.00341,-0.27779,-1.56118,25.00000,25.00000,164.46815,0.51818,0.10068,0.02778,0.00000,0.00000,0.11083,0.00000,none
0.30417,50.03834,40.53684,1.04273,-0.05528,-0.00342,-0.28431,-1.56697,25.00000,25.00000,164.46316,0.51836,0.10073,0.02843,0.00000,0.00000,0.10958,0.00000,none
0.30833,50.03916,40.54181,1.04308,-0.05557,-0.00344,-0.29085,-1.57178,25.00000,25.00000,164.45819,0.51854,0.10077,0.02908,0.00000,0.00000,0.10833,0.00000,none
0.31250,50.03998,40.54678,1.04343,-0.05586,-0.00345,-0.29741,-1.57562,25.00000,25.00000,164.45322,0.51873,0.10082,0.02974,0.00000,0.00000,0.10708,0.00000,none
0.31667,50.04081,40.55173,1.04377,-0.05616,-0.00346,-0.30398,-1.57848,25.00000,25.00000,164.44827,0.51891,0.10087,0.03040,0.00000,0.00000,0.10583,0.00000,none
0.32083,50.04164,40.55667,1.04412,-0.05645,-0.00348,-0.31056,-1.58037,25.00000,25.00000,164.44333,0.51909,0.10092,0.03106,0.00000,0.00000,0.10458,0.00000,none
0.32500,50.04247,40.56160,1.04447,-0.05674,-0.00349,-0.31715,-1.58129,25.00000,25.00000,164.43840,0.51928,0.10096,0.03171,0.00000,0.00000,0.10333,0.00000,none
0.32917,50.04330,40.56652,1.04482,-0.05703,-0.00351,-0.32373,-1.58125,25.00000,25.00000,164.43348,0.51946,0.10101,0.03237,0.00000,0.00000,0.10208,0.00000,none
0.33333,50.04414,40.57142,1.04517,-0.05733,-0.00352,-0.33032,-1.58025,25.00000,25.00000,164.42858,0.51964,0.10106,0.03303,0.00000,0.00000,0.10083,0.00000,none
0.33750,50.04499,40.57632,1.04553,-0.05762,-0.00354,-0.33690,-1.57828,25.00000,25.00000,164.42368,0.51982,0.10111,0.03369,0.00000,0.00000,0.09958,0.00000,none
0.34167,50.04583,40.58120,1.04588,-0.05791,-0.00355,-0.34347,-1.57536,25.00000,25.00000,164.41880,0.52000,0.10115,0.03435,0.00000,0.00000,0.09833,0.00000,none
0.34583,50.04668,40.58607,1.04624,-0.05820,-0.00357,-0.35003,-1.57150,25.00000,25.00000,164.41393,0.52018,0.10120,0.03500,0.00000,0.00000,0.09708,0.00000,none
0.35000,50.04753,40.59093,1.04659,-0.05849,-0.00358,-0.35657,-1.56668,25.00000,25.00000,164.40907,0.52036,0.10125,0.03566,0.00000,0.00000,0.09583,0.00000,none
0.35417,50.04839,40.59578,1.04695,-0.05878,-0.00359,-0.36308,-1.56092,25.00000,25.00000,164.40422,0.52054,0.10129,0.03631,0.00000,0.00000,0.09458,0.00000,none
0.35833,50.04925,40.60062,1.04731,-0.05907,-0.00361,-0.36957,-1.55422,25.00000,25.00000,164.39938,0.52072,0.10134,0.03696,0.00000,0.00000,0.09333,0.00000,none
0.36250,50.05011,40.60544,1.04767,-0.05936,-0.00362,-0.37603,-1.54659,25.00000,25.00000,164.39456,0.52089,0.10139,0.03760,0.00000,0.00000,0.09208,0.00000,none
0.36667,50.05098,40.61026,1.04803,-0.05965,-0.00364,-0.38246,-1.53803,25.00000,25.00000,164.38974,0.52107,0.10143,0.03825,0.00000,0.00000,0.09083,0.00000,none
0.37083,50.05185,40.61506,1.04840,-0.05994,-0.00365,-0.38885,-1.52854,25.00000,25.00000,164.38494,0.52125,0.10148,0.03888,0.00000,0.00000,0.08958,0.00000,none
0.37500,50.05272,40.61985,1.04876,-0.06023,-0.00367,-0.39519,-1.51814,25.00000,25.00000,164.38015,0.52143,0.10153,0.03952,0.00000,0.00000,0.08833,0.00000,none
0.37917,50.05360,40.62464,1.04913,-0.06052,-0.00368,-0.40150,-1.50682,25.00000,25.00000,164.37536,0.52160,0.10157,0.04015,0.00000,0.00000,0.08708,0.00000,none
0.38333,50.05448,40.62941,1.04949,-0.06081,-0.00370,-0.40775,-1.49460,25.00000,25.00000,164.37059,0.52178,0.10162,0.04077,0.00000,0.00000,0.08583,0.00000,none
0.38750,50.05537,40.63417,1.04986,-0.06110,-0.00371,-0.41395,-1.48147,25.00000,25.00000,164.36583,0.52196,0.10167,0.04140,0.00000,0.00000,0.08458,0.00000,none
0.39167,50.05625,40.63891,1.05023,-0.06138,-0.00373,-0.42009,-1.46744,25.00000,25.00000,164.36109,0.52213,0.10171,0.04201,0.00000,0.00000,0.08333,0.00000,none
0.39583,50.05715,40.64365,1.05060,-0.06167,-0.00374,-0.42618,-1.45253,25.00000,25.00000,164.35635,0.52231,0.10176,0.04262,0.00000,0.00000,0.08208,0.00000,none
0.40000,50.05804,40.64838,1.05097,-0.06196,-0.00376,-0.43220,-1.43673,25.00000,25.00000,164.35162,0.52248,0.10180,0.04322,0.00000,0.00000,0.08083,0.00000,none
0.40417,50.05894,40.65309,1.05134,-0.06225,-0.00377,-0.43815,-1.42005,25.00000,25.00000,164.34691,0.52265,0.10185,0.04381,0.00000,0.00000,0.07958,0.00000,none
0.40833,50.05984,40.65780,1.05172,-0.06253,-0.00379,-0.44403,-1.40251,25.00000,25.00000,164.34220,0.52283,0.10189,0.04440,0.00000,0.00000,0.07833,0.00000,none
0.41250,50.06075,40.66249,1.05209,-0.06282,-0.00380,-0.44983,-1.38410,25.00000,25.00000,164.33751,0.52300,0.10194,0.04498,0.00000,0.00000,0.07708,0.00000,none
0.41667,50.06166,40.66717,1.05247,-0.06311,-0.00382,-0.45556,-1.36483,25.00000,25.00000,164.33283,0.52317,0.10199,0.04556,0.00000,0.00000,0.07583,0.00000,none
0.42083,50.06257,40.67185,1.05285,-0.06339,-0.00383,-0.46121,-1.34471,25.00000,25.00000,164.32815,0.52335,0.10203,0.04612,0.00000,0.00000,0.07458,0.00000,none
0.42500,50.06349,40.67651,1.05322,-0.06368,-0.00385,-0.46677,-1.32375,25.00000,25.00000,164.32349,0.52352,0.10208,0.04668,0.00000,0.00000,0.07333,0.00000,none
0.42917,50.06441,40.68116,1.05360,-0.06397,-0.00386,-0.47224,-1.30196,25.00000,25.00000,164.31884,0.52369,0.10212,0.04722,0.00000,0.00000,0.07208,0.00000,none
0.43333,50.06534,40.68580,1.05399,-0.06425,-0.00388,-0.47761,-1.27934,25.00000,25.00000,164.31420,0.52386,0.10217,0.04776,0.00000,0.00000,0.07083,0.00000,none
0.43750,50.06626,40.69042,1.05437,-0.06454,-0.00390,-0.48290,-1.25590,25.00000,25.00000,164.30958,0.52403,0.10221,0.04829,0.00000,0.00000,0.06958,0.00000,none
0.44167,50.06720,40.69504,1.05475,-0.06482,-0.00391,-0.48808,-1.23165,25.00000,25.00000,164.30496,0.52420,0.10226,0.04881,0.00000,0.00000,0.06833,0.00000,none
0.44583,50.06813,40.69965,1.05514,-0.06511,-0.00393,-0.49316,-1.20660,25.00000,25.00000,164.30035,0.52437,0.10230,0.04932,0.00000,0.00000,0.06708,0.00000,none
0.45000,50.06907,40.70425,1.05552,-0.06539,-0.00394,-0.49813,-1.18075,25.00000,25.00000,164.29575,0.52454,0.10235,0.04981,0.00000,0.00000,0.06583,0.00000,none
0.45417,50.07001,40.70883,1.05591,-0.06567,-0.00396,-0.50300,-1.15411,25.00000,25.00000,164.29117,0.52471,0.10239,0.05030,0.00000,0.00000,0.06458,0.00000,none
0.45833,50.07096,40.71341,1.05630,-0.06596,-0.00397,-0.50775,-1.12670,25.00000,25.00000,164.28659,0.52488,0.10244,0.05077,0.00000,0.00000,0.06333,0.00000,none
0.46250,50.07191,40.71797,1.05669,-0.06624,-0.00399,-0.51238,-1.09852,25.00000,25.00000,164.28203,0.52505,0.10248,0.05124,0.00000,0.00000,0.06208,0.00000,none
0.46667,50.07287,40.72252,1.05708,-0.06653,-0.00401,-0.51690,-1.06957,25.00000,25.00000,164.27748,0.52522,0.10252,0.05169,0.00000,0.00000,0.06083,0.00000,none
0.47083,50.07382,40.72707,1.05747,-0.06681,-0.00402,-0.52130,-1.03988,25.00000,25.00000,164.27293,0.52539,0.10257,0.05213,0.00000,0.00000,0.05958,0.00000,none
0.47500,50.07479,40.73160,1.05787,-0.06709,-0.00404,-0.52556,-1.00945,25.00000,25.00000,164.26840,0.52555,0.10261,0.05256,0.00000,0.00000,0.05833,0.00000,none
0.47917,50.07575,40.73612,1.05826,-0.06737,-0.00405,-0.52971,-0.97828,25.00000,25.00000,164.26388,0.52572,0.10266,0.05297,0.00000,0.00000,0.05708,0.00000,none
0.48333,50.07672,40.74063,1.05866,-0.06766,-0.00407,-0.53372,-0.94639,25.00000,25.00000,164.25937,0.52589,0.10270,0.05337,0.00000,0.00000,0.05583,0.00000,none
0.48750,50.07769,40.74513,1.05906,-0.06794,-0.00408,-0.53759,-0.91378,25.00000,25.00000,164.25487,0.52605,0.10274,0.05376,0.00000,0.00000,0.05458,0.00000,none
0.49167,50.07867,40.74962,1.05946,-0.06822,-0.00410,-0.54133,-0.88047,25.00000,25.00000,164.25038,0.52622,0.10279,0.05413,0.00000,0.00000,0.05333,0.00000,none
0.49583,50.07965,40.75410,1.05986,-0.06850,-0.00412,-0.54493,-0.84647,25.00000,25.00000,164.24590,0.52638,0.10283,0.05449,0.00000,0.00000,0.05208,0.00000,none
0.50000,50.08064,40.75857,1.06026,-0.06878,-0.00413,-0.54838,-0.81178,25.00000,25.00000,164.24143,0.52655,0.10288,0.05484,0.00000,0.00000,0.05083,0.00000,none
0.50417,50.08163,40.76303,1.06066,-0.06907,-0.00415,-0.55169,-0.77642,25.00000,25.00000,164.23697,0.52671,0.10292,0.05517,0.00000,0.00000,0.04958,0.00000,none
0.50833,50.08262,40.76748,1.06106,-0.06935,-0.00417,-0.55485,-0.74039,25.00000,25.00000,164.23252,0.52688,0.10296,0.05549,0.00000,0.00000,0.04833,0.00000,none
0.51250,50.08361,40.77192,1.06147,-0.06963,-0.00418,-0.55786,-0.70371,25.00000,25.00000,164.22808,0.52704,0.10301,0.05579,0.00000,0.00000,0.04708,0.00000,none
0.51667,50.08461,40.77635,1.06188,-0.06991,-0.00420,-0.56071,-0.66639,25.00000,25.00000,164.22365,0.52721,0.10305,0.05607,0.00000,0.00000,0.04583,0.00000,none
0.52083,50.08562,40.78077,1.06228,-0.07019,-0.00421,-0.56341,-0.62843,25.00000,25.00000,164.21923,0.52737,0.10309,0.05634,0.00000,0.00000,0.04458,0.00000,none
0.52500,50.08663,40.78517,1.06269,-0.07047,-0.00423,-0.56595,-0.58985,25.00000,25.00000,164.21483,0.52753,0.10314,0.05659,0.00000,0.00000,0.04333,0.00000,none
0.52917,50.08764,40.78957,1.06310,-0.07075,-0.00425,-0.56833,-0.55066,25.00000,25.00000,164.21043,0.52769,0.10318,0.05683,0.00000,0.00000,0.04208,0.00000,none
0.53333,50.08865,40.79396,1.06352,-0.07103,-0.00426,-0.57054,-0.51087,25.00000,25.00000,164.20604,0.52786,0.10322,0.05705,0.00000,0.00000,0.04083,0.00000,none
0.53750,50.08967,40.79833,1.06393,-0.07131,-0.00428,-0.57258,-0.47048,25.00000,25.00000,164.20167,0.52802,0.10327,0.05726,0.00000,0.00000,0.03958,0.00000,none
0.54167,50.09070,40.80270,1.06434,-0.07159,-0.00430,-0.57446,-0.42952,25.00000,25.00000,164.19730,0.52818,0.10331,0.05745,0.00000,0.00000,0.03833,0.00000,none
0.54583,50.09172,40.80706,1.06476,-0.07186,-0.00431,-0.57616,-0.38799,25.00000,25.00000,164.19294,0.52834,0.10335,0.05762,0.00000,0.00000,0.03708,0.00000,none
0.55000,50.09276,40.81140,1.06518,-0.07214,-0.00433,-0.57769,-0.34590,25.00000,25.00000,164.18860,0.52850,0.10339,0.05777,0.00000,0.00000,0.03583,0.00000,none
0.55417,50.09379,40.81574,1.06559,-0.07242,-0.00434,-0.57904,-0.30327,25.00000,25.00000,164.18426,0.52866,0.10344,0.05790,0.00000,0.00000,0.03458,0.00000,none
0.55833,50.09483,40.82006,1.06601,-0.07270,-0.00436,-0.58021,-0.26010,25.00000,25.00000,164.17994,0.52882,0.10348,0.05802,0.00000,0.00000,0.03333,0.00000,none
0.56250,50.09587,40.82438,1.06644,-0.07298,-0.00438,-0.58121,-0.21641,25.00000,25.00000,164.17562,0.52898,0.10352,0.05812,0.00000,0.00000,0.03208,0.00000,none
0.56667,50.09692,40.82868,1.06686,-0.07325,-0.00439,-0.58202,-0.17220,25.00000,25.00000,164.17132,0.52914,0.10356,0.05820,0.00000,0.00000,0.03083,0.00000,none
0.57083,50.09797,40.83298,1.06728,-0.07353,-0.00441,-0.58264,-0.12750,25.00000,25.00000,164.16702,0.52930,0.10361,0.05826,0.00000,0.00000,0.02958,0.00000,none
0.57500,50.09903,40.83726,1.06771,-0.07381,-0.00443,-0.58308,-0.08231,25.00000,25.00000,164.16274,0.52946,0.10365,0.05831,0.00000,0.00000,0.02833,0.00000,none
0.57917,50.10008,40.84154,1.06813,-0.07409,-0.00444,-0.58333,-0.03664,25.00000,25.00000,164.15846,0.52961,0.10369,0.05833,0.00000,0.00000,0.02708,0.00000,none
0.58333,50.10115,40.84580,1.06856,-0.07436,-0.00446,-0.58338,0.00950,25.00000,25.00000,164.15420,0.52977,0.10373,0.05834,0.00000,0.00000,0.02583,0.00000,none
0.58750,50.10221,40.85006,1.06899,-0.07464,-0.00448,-0.58325,0.05608,25.00000,25.00000,164.14994,0.52993,0.10378,0.05832,0.00000,0.00000,0.02458,0.00000,none
0.59167,50.10328,40.85430,1.06942,-0.07491,-0.00449,-0.58291,0.10311,25.00000,25.00000,164.14570,0.53009,0.10382,0.05829,0.00000,0.00000,0.02333,0.00000,none
0.59583,50.10436,40.85854,1.06985,-0.07519,-0.00451,-0.58239,0.15057,25.00000,25.00000,164.14146,0.53024,0.10386,0.05824,0.00000,0.00000,0.02208,0.00000,none
0.60000,50.10544,40.86276,1.07028,-0.07547,-0.00453,-0.58166,0.19845,25.00000,25.00000,164.13724,0.53040,0.10390,0.05817,0.00000,0.00000,0.02083,0.00000,none
